Gene_ID,Tissue,Tissue_Median_TPM,Other_Tissues_Mean_TPM,Other_Tissues_Maximum_TPM,Fold_Enrichment_vs_Other_Mean,Fold_Enrichment_vs_Second_Highest,Relative_Expression_Fraction,Tau,Expression_Class,Maximum_Tissue_Recalculated,Description,TF_Family,Marker_Score
Ca_07970,Seed 10 dap,127.787411,7.588901580645161,76.682291,14.99463112841096,1.6578734913984452,0.3519893904684003,0.9406130735315926,Tissue-specific,Seed 10 dap,Plant invertase/pectin methylesterase inhibitor superfamily protein,NA,25.753216130778554
Ca_22336,Seed 10 dap,150.123834,9.975264387096773,93.331471,13.769493715128256,1.6020510694675798,0.32681296724684933,0.9335530933276271,Tissue-specific,Seed 10 dap,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,NA,25.57028164168386
Ca_21613,Seed 10 dap,234.882371,19.691307596774195,85.159183,11.400070773524938,2.7377507862394657,0.2778644087815072,0.916165238315079,Tissue-specific,Seed 10 dap,squamosa promoter binding protein-like 4,SBP,25.353228338172617
Ca_10932,Seed 10 dap,349.506763,35.455603483870966,199.489589,9.614619688166032,1.748254184909322,0.24126702426653568,0.8985553149829293,Tissue-specific,Seed 10 dap,unknown protein,NA,24.80188966674429
Ca_11280,Seed 10 dap,861.244578,113.2379725,518.657836,7.547793077297482,1.659254452193039,0.19700802861699934,0.8685182172490843,Tissue-specific,Seed 10 dap,Calcium-dependent lipid-binding (CaLB domain) family protein,NA,24.698253217632608
Ca_17953,Seed 10 dap,416.528118,46.3063449516129,197.498103,8.82604898829252,2.103436313444265,0.22490417807234653,0.8888278054937628,Tissue-specific,Seed 10 dap,Disease resistance-responsive (dirigent-like protein) family protein,NA,24.310667395976875
Ca_20934,Seed 10 dap,41.549604,1.1521566774193548,10.193639,19.770681403651853,3.801230681103795,0.5377443649192112,0.9722703331319512,Tissue-specific,Seed 10 dap,Cytochrome P450 superfamily protein,NA,22.650248521846347
Ca_24780,Seed 10 dap,41.028747,1.1847619838709678,13.799398,19.237220031416577,2.839895717379856,0.5276577056193152,0.9711236128202752,Tissue-specific,Seed 10 dap,"RNA helicase, ATP-dependent, SK12/DOB1 protein",NA,22.3425553243617
Ca_20622,Seed 10 dap,83.899942,5.8822237419354835,41.21159,12.336120588855433,2.0112945757314518,0.3151184809875518,0.9298900142036394,Tissue-specific,Seed 10 dap,adenine phosphoribosyltransferase 5,NA,21.598284599727037
Ca_15854,Seed 10 dap,241.83704,29.002124112903225,116.579197,8.093994914698769,2.0653061612591217,0.2119698728521274,0.8800757563320192,Tissue-specific,Seed 10 dap,pectinesterase 11,NA,21.03826923738627
Ca_01637,Seed 10 dap,96.845652,8.083488516129032,50.80114,10.771814355933964,1.8888706310324446,0.2787456289945956,0.9165322515859666,Tissue-specific,Seed 10 dap,Argonaute family protein,NA,20.7826388698852
Ca_01670,Seed 10 dap,95.21777,8.006070758064515,57.821637,10.68365690041259,1.6357547138648998,0.2772746548415721,0.9159183127470376,Tissue-specific,Seed 10 dap,Cytochrome P450 superfamily protein,NA,20.621154360782686
Ca_06535,Seed 10 dap,191.193783,22.230591322580644,119.478712,8.273305674022316,1.5952509767866707,0.21718122984174307,0.8837274362494274,Tissue-specific,Seed 10 dap,kelch repeat-containing protein 1-like [Glycine max],NA,20.437894489160247
Ca_23815,Seed 10 dap,272.346625,36.538107612903225,169.976928,7.281843502042729,1.5987339824002456,0.19383715666851417,0.8658396900901444,Tissue-specific,Seed 10 dap,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,bHLH,20.07480312994503
Ca_09850,Seed 10 dap,88.785538,7.864298435483871,54.978718,10.12889386040836,1.6039227264904494,0.2669609151367724,0.9114236551060392,Tissue-specific,Seed 10 dap,transcription factor bHLH113-like isoform X2 [Glycine max],NA,19.754122812822995
Ca_14123,Seed 10 dap,113.972481,11.664153951612903,53.378254,9.078575753207511,2.1143099041024747,0.2396588876011111,0.8976581552908995,Tissue-specific,Seed 10 dap,"probable glucan 1,3-beta-glucosidase A-like [Glycine max]",NA,19.55498060463925
Ca_19163,Seed 10 dap,235.228996,32.41808020967742,143.014619,7.068897869590704,1.6403126129854912,0.18967181976565425,0.8621850164693242,Tissue-specific,Seed 10 dap,uncharacterized protein LOC100781521 isoform X2 [Glycine max],NA,19.17905505169782
Ca_22348,Seed 10 dap,133.509323,15.326856225806452,67.150402,8.238531725868494,1.9737128329778597,0.21935612789410056,0.8852001052705027,Tissue-specific,Seed 10 dap,Protein of unknown function (DUF1295),NA,19.04457668578032
Ca_21796,Seed 10 dap,53.195399,3.6834920322580644,26.938987,11.571579203449746,1.9397768072264037,0.3178052238936691,0.9307554393518496,Tissue-specific,Seed 10 dap,Metal tolerance protein cation efflux protein zinc transporter n=2 Tax=Echinococcus RepID=U6HQV5_ECHMU,NA,18.938665153457222
Ca_13562,Seed 10 dap,263.132746,38.3199435,167.386449,6.717526081897854,1.5686104646104866,0.18133942018396793,0.8543702975683612,Tissue-specific,Seed 10 dap,Adenine nucleotide alpha hydrolases-like superfamily protein,NA,18.887927266493342
Ca_01236,Seed 10 dap,23.534391,0.4265831451612903,7.318284,17.198009862387746,2.9494533968784906,0.6402440569579225,0.9818740520984252,Tissue-specific,Seed 10 dap,spermidine synthase 1,NA,18.604410186365484
Ca_13413,Seed 10 dap,20.132267,0.3096741935483871,6.821163,16.135514545602327,2.701934098547748,0.6771207426623158,0.9846180167614316,Tissue-specific,Seed 10 dap,MADS-box transcription factor family protein,M-type_MADS,17.38742576052008
Ca_10105,Seed 10 dap,76.693577,8.117254693548388,35.579053,8.521597740927216,2.1239909354679027,0.23358795664606882,0.89415991519670035,Tissue-specific,Seed 10 dap,receptor-like protein kinase 2,NA,17.356898907322886
Ca_13585,Seed 10 dap,93.501415,11.155779661290323,61.117968,7.774196113552191,1.521321737375569,0.21282701068129253,0.8806886541632517,Tissue-specific,Seed 10 dap,C2H2-like zinc finger protein,NA,17.09921130224841
Ca_08705,Seed 10 dap,23.994095,0.8456860967741935,13.583223,13.541899158087363,1.713893766830556,0.4778713613786987,0.9647544074167336,Tissue-specific,Seed 10 dap,hypothetical protein,NA,16.84136799377874
Ca_24712,Seed 10 dap,57.813234,5.64947685483871,27.387951,8.844791144314252,2.0717674903694174,0.24818190363043352,0.9022805599347944,Tissue-specific,Seed 10 dap,exosome complex exonuclease RRP40,NA,16.679121878713673
Ca_07836,Seed 10 dap,50.452783,4.93572314516129,32.877715,8.668325954849076,1.518779616629988,0.2479737210324827,0.90217143928093535,Tissue-specific,Seed 10 dap,auxin response factor 18-like [Glycine max],B3,15.980713241637101
Ca_04204,Seed 10 dap,92.691185,12.556125129032258,61.188782,6.911354395759285,1.5065608617322654,0.19233287066135252,0.8645380881792345,Tissue-specific,Seed 10 dap,Subtilisin-like serine endopeptidase family protein,NA,15.792777575615325
Ca_17173,Seed 10 dap,96.56121,13.298054451612904,53.3784155,6.823390575981093,1.794116454165532,0.1897819174053423,0.8622836804591316,Tissue-specific,Seed 10 dap,Actin-binding FH2 family protein isoform 1 n=1 Tax=Theobroma cacao RepID=UPI00042B6DF9,NA,15.786726803315982
Ca_15532,Seed 10 dap,57.922468,7.274923096774193,25.52841,7.120606114511167,2.2211081629091227,0.20435164082789314,0.8744023977573919,Tissue-specific,Seed 10 dap,protein XRI1-like isoform X1 [Glycine max],NA,14.562536103772192
Ca_22582,Seed 10 dap,49.448122,5.813772983870968,31.138266,7.403845434741788,1.5697213409086848,0.21529597826271835,0.8824268192860597,Tissue-specific,Seed 10 dap,ethylene-responsive transcription factor 7-like [Glycine max],ERF,14.41725412940172
Ca_20264,Seed 10 dap,22.634794,1.415870935483871,7.178074,9.783136032995996,2.890019581627655,0.34023576034996905,0.9374471472775996,Tissue-specific,Seed 10 dap,TGACG-sequence-specific DNA-binding protein TGA-1B-like [Glycine max],bZIP,14.07398780590465
Ca_15103,Seed 10 dap,63.818921,9.032225129032259,35.831837,6.461071214642154,1.7598612037732466,0.18561837821707364,0.8584710460862813,Tissue-specific,Seed 10 dap,formin-like protein 8-like [Glycine max],NA,13.90724444909388
Ca_03711,Seed 10 dap,53.205303,6.9957885,33.074391,6.779231716796912,1.590793009330673,0.19700213992425242,0.8685133228167126,Tissue-specific,Seed 10 dap,uncharacterized protein At1g04910-like [Glycine max],NA,13.813757605193462
Ca_10358,Seed 10 dap,48.509989,7.215382241935484,28.766979,6.0264985294629225,1.6632520552387933,0.17822312521551256,0.8512598664589374,Tissue-specific,Seed 10 dap,Eukaryotic aspartyl protease family protein,NA,12.418365240292836
Ca_03908,Seed 10 dap,10.769202,0.08431003225806452,2.2845240000000002,10.854093063669952,3.5832291071704754,0.8047039138931403,0.9921711903762168,Tissue-specific,Seed 10 dap,paired amphipathic helix SIN3-like protein,NA,12.140687310335833
Ca_08194,Seed 10 dap,33.395398,4.593270548387097,18.646706,6.149425046124119,1.7506954091948037,0.18997672663505394,0.8624579785398248,Tissue-specific,Seed 10 dap,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,bHLH,11.535514333093657
Ca_23236,Seed 10 dap,19.768528,1.7998525,6.319726,7.417722183579313,2.837336807416015,0.2616131973133672,0.908953640857832,Tissue-specific,Seed 10 dap,glyoxysomal malate dehydrogenase,NA,11.49995196892253
Ca_04558,Seed 10 dap,15.13368,1.196904435483871,5.11171,7.34382421893856,2.639798027066074,0.2897079107639035,0.920911210261888,Tissue-specific,Seed 10 dap,alpha-L-arabinofuranosidase 1,NA,10.627918527100304
Ca_13414,Seed 10 dap,9.22529,0.14704667741935484,4.344005,8.91444977897938,1.913413254665742,0.6692880167403078,0.984060481847253,Tissue-specific,Seed 10 dap,MADS-box transcription factor family protein,M-type_MADS,10.417198655041705
Ca_01020,Seed 10 dap,23.065095,3.21082535483871,14.146314,5.715054169213291,1.5888416812169615,0.18813186690210962,0.8607928840163585,Tissue-specific,Seed 10 dap,Heavy metal transport/detoxification superfamily protein,NA,9.93349838307167
Ca_05259,Seed 10 dap,19.647973,2.4268080322580645,10.683075,6.0254244782991835,1.767340618801129,0.2070844806979566,0.8764855778121201,Tissue-specific,Seed 10 dap,Cytochrome P450 superfamily protein,NA,9.919692808156203
Ca_03750,Seed 10 dap,18.054273,2.237129435483871,11.122825,5.88616346048327,1.5717683790700598,0.20655813772268952,0.8760886447499785,Tissue-specific,Seed 10 dap,C2H2-like zinc finger protein,C2H2,9.526470595659486
Ca_01317,Seed 10 dap,12.271807,1.281273822580645,7.275179,5.817717657841941,1.6038090535564247,0.23603579949262854,0.8955920817056001,Tissue-specific,Seed 10 dap,pectinesterase family protein,NA,8.487199139832194
Ca_12247,Seed 10 dap,6.552194,0.0950671935483871,1.562808,6.896557621755012,2.94684346232726,0.6897571257265159,0.9854907846824458,Tissue-specific,Seed 10 dap,zinc finger protein 3,NA,8.008207823958601
Ca_08925,Seed 10 dap,10.082285,0.9871448387096774,5.79234,5.576989046855847,1.631585727451806,0.2478207835924764,0.9020911590269788,Tissue-specific,Seed 10 dap,GDSL-like Lipase/Acylhydrolase superfamily protein,NA,7.761838465070709
Ca_11578,Seed 10 dap,6.0692,0.189091,3.288666,5.945045417045458,1.6483447300395975,0.5086907482603542,0.9688441639754828,Tissue-specific,Seed 10 dap,polygalacturonase-like [Glycine max],NA,7.030066934827338
Ca_21900,Seed 10 dap,5.438755,0.13479706451612905,2.914508,5.673926379731558,1.6448440008297338,0.5655082254531963,0.97521545564819,Tissue-specific,Seed 10 dap,Protein of Unknown Function (DUF239),NA,6.561868835510486
Ca_04417,Seed 20 dap,7675.6510335,8.670162919354839,263.323075,793.8491933920965,29.042682079496842,0.9661680972724624,0.9988704328946802,Tissue-specific,Seed 20 dap,embryonic abundant-like protein,NA,124.1819862585491
Ca_04343,Seed 20 dap,19164.90866,80.98750345161291,1932.419065,233.76621866905936,9.912961451013725,0.8841729074897824,0.9957741774360424,Tissue-specific,Seed 20 dap,embryonic abundant-like protein,NA,111.47223750930871
Ca_04418,Seed 20 dap,37567.249345,285.69009240322583,7614.118908,131.04132420509583,4.933376589239201,0.8092266689344841,0.9923952352811466,Tissue-specific,Seed 20 dap,embryonic abundant-like protein,NA,106.08252133780196
Ca_04416,Seed 20 dap,36533.232035,298.22786506451615,7597.51113,122.09501955014417,4.808077715482665,0.7980470079775568,0.991836805876392,Tissue-specific,Seed 20 dap,embryonic abundant-like protein,NA,104.20826801703959
Ca_23124,Seed 20 dap,1428.8517415,0.9695319032258064,25.548104,725.9855700525139,53.85890237208653,0.9793986290754763,0.9993214608100572,Tissue-specific,Seed 20 dap,Plant invertase/pectin methylesterase inhibitor superfamily protein,NA,99.5478800475556
Ca_06815,Seed 20 dap,15094.891714999998,116.15043308064516,3386.1875135,128.85903464486674,4.456762920515531,0.8074053753183335,0.9923053152501105,Tissue-specific,Seed 20 dap,"Nutrient reservoir, putative n=1 Tax=Ricinus communis RepID=B9SK34_RICCO",NA,96.5582899267269
Ca_06814,Seed 20 dap,13390.5253,131.81356858064515,4033.835368,100.82949688885581,3.3189768797525816,0.7661909921159312,0.9901562063005366,Tissue-specific,Seed 20 dap,"Nutrient reservoir, putative n=1 Tax=Ricinus communis RepID=B9SK34_RICCO",NA,90.34603310151056
Ca_08513,Seed 20 dap,15563.311145,186.69980091935483,5770.069332499999,82.92129809816475,2.696954454757454,0.7289263978120257,0.9880038509042252,Tissue-specific,Seed 20 dap,"nutrient reservoir protein, putative",NA,87.69467543662186
Ca_06816,Seed 20 dap,9490.8238055,128.31377129032256,3866.897377,73.40149243803191,2.454000941685274,0.7046655580082335,0.98648022827945,Tissue-specific,Seed 20 dap,"Nutrient reservoir, putative n=1 Tax=Ricinus communis RepID=B9SK34_RICCO",NA,80.78031903034392
Ca_09814,Seed 20 dap,7541.3530895,96.39740601612903,2483.547819,77.438952411638,3.0357045381946826,0.7162001442541328,0.9872174920240314,Tissue-specific,Seed 20 dap,Glycosyl hydrolase family 10 protein,NA,79.79368306675873
Ca_22682,Seed 20 dap,406.7609545,0.0521073064516129,1.2600025,387.5659374282211,180.42500152101604,0.9960445143972503,0.999871896980585,Tissue-specific,Seed 20 dap,Defensin related,NA,74.55127573975905
Ca_19008,Seed 20 dap,1911.1774025,16.106706112903225,401.258674,111.77940334508261,4.753601416435833,0.7928600140572856,0.9915723647151572,Tissue-specific,Seed 20 dap,FASCICLIN-like arabinogalactan-protein 11,NA,73.55084615003813
Ca_21949,Seed 20 dap,349.557649,0.522425129032258,14.463033,230.26265286545478,22.670691383766695,0.9557209739469191,0.9985054678948472,Tissue-specific,Seed 20 dap,Plant self-incompatibility protein S1 family,NA,66.23669044340564
Ca_13422,Seed 20 dap,415.1973185,1.5811664838709678,45.267617,161.24388763789855,8.99543450660102,0.8944103022325098,0.9961917709642653,Tissue-specific,Seed 20 dap,"glucan endo-1,3-beta-glucosidase-like protein 2-like [Glycine max]",NA,63.563228450284434
Ca_21418,Seed 20 dap,2359.6803245,52.46115135483871,1192.84974,44.15693011980628,1.9773680434021788,0.591995615310296,0.9777676870844976,Tissue-specific,Seed 20 dap,Gibberellin-regulated family protein,NA,59.86911923998632
Ca_03048,Seed 20 dap,3798.8069425,105.25515787096774,947.388335,35.76115285729792,4.0065939259997325,0.5379438216589273,0.9722925751521084,Tissue-specific,Seed 20 dap,Peroxidase superfamily protein,NA,59.664779564140254
Ca_16538,Seed 20 dap,314.5575005,1.7306493064516129,51.223876,115.56134277457122,6.042399083897948,0.8542938161121045,0.9944981464320491,Tissue-specific,Seed 20 dap,"glucan endo-1,3-beta-glucosidase-like protein 2-like [Glycine max]",NA,56.57494025495733
Ca_16289,Seed 20 dap,579.3489294999999,7.67881235483871,63.395403,66.86962521737634,9.012272653996744,0.7087772448990937,0.9867457900345724,Tissue-specific,Seed 20 dap,"probable glucan 1,3-beta-glucosidase A-like [Glycine max]",NA,54.92780837112864
Ca_21144,Seed 20 dap,449.7487175,6.057366806451613,120.658662,63.869248951030904,3.705027739825052,0.705458208149535,0.9865316640809506,Tissue-specific,Seed 20 dap,protein notum homolog isoform X2 [Glycine max],NA,52.158980754640176
Ca_15686,Seed 20 dap,2068.7030015,72.46286532258064,1202.327648,28.173458691160324,1.719982919814039,0.4794155631678599,0.9649718372961036,Tissue-specific,Seed 20 dap,flowering locus protein T,NA,51.193838909349964
Ca_21792,Seed 20 dap,700.1745020000001,15.573575290322582,150.773376,42.30677386848573,4.61987813989194,0.591885830928785,0.977757580080626,Tissue-specific,Seed 20 dap,Unknown protein,NA,49.94017028050011
Ca_04717,Seed 20 dap,8204.620499,509.09593477419355,3006.00651,16.08642598305046,2.7288336329541236,0.34205024422567176,0.9379500935069156,Tissue-specific,Seed 20 dap,leguminosin group485 secreted peptide,NA,48.87718014272769
Ca_24058,Seed 20 dap,2163.003573,97.36780275806451,781.2383015,21.999104507013985,2.766424974141975,0.417454991763216,0.9549849089601736,Tissue-specific,Seed 20 dap,heat shock protein 90.1,NA,47.18347871813323
Ca_11350,Seed 20 dap,1196.4320954999998,55.40208914516129,629.2065575,21.230279119948644,1.9000628940615232,0.4105952109473755,0.9536939126311148,Tissue-specific,Seed 20 dap,Acyl-[acyl-carrier-protein] desaturase n=2 Tax=Solanum RepID=K4C635_SOLLC,NA,42.988263857201765
Ca_06670,Seed 20 dap,363.2574445,9.043239580645162,145.449445,36.26891916448743,2.4872572545426856,0.5644167897158746,0.9751051500318388,Tissue-specific,Seed 20 dap,Cytochrome P450 superfamily protein,NA,42.98389427647601
Ca_07328,Seed 20 dap,1648.406154,96.63114427419355,498.936101,16.8942622383663,3.2992339434995115,0.3549561208758604,0.9413790442120652,Tissue-specific,Seed 20 dap,Unknown protein,NA,41.03424066058903
Ca_20301,Seed 20 dap,551.6966105,21.38405912903226,322.11508200000003,24.691527453264683,1.7105255721241757,0.4542199082938038,0.9612394589307844,Tissue-specific,Seed 20 dap,ATP-dependent chaperone ClpB,NA,40.51042058917889
Ca_17118,Seed 20 dap,988.732345,58.47635261290322,611.88992,16.64077068480626,1.6148615154251518,0.35292971640946447,0.9408572472533978,Tissue-specific,Seed 20 dap,17.6 kDa class II heat shock protein,NA,37.979866839132455
